country,year,gdpPercap,lifeExp,pop,continent
Montenegro,1865,1308.40003,36.15,255866.0,Europe
Mongolia,1865,574.24265,31.35,661853.0,Asia
Mozambique,1865,521.9532,31.87,4659240.0,Africa
Mauritania,1865,627.66057,33.27,302545.0,Africa
Mauritius,1865,1844.95424,28.83,330753.0,Africa
Malawi,1865,564.36785,30.05,2143707.0,Africa
Malaysia,1865,1395.81075,30.59,712623.0,Asia
Namibia,1865,1373.76901,34.14,138488.0,Africa
Niger,1865,764.279,31.09,1070114.0,Africa
Nigeria,1865,1169.03369,31.68,14674343.0,Africa
Nicaragua,1865,1751.8594,25.83,342719.0,Americas
Netherlands,1865,5498.03948,36.38,3461193.0,Europe
Norway,1865,2773.72553,50.45,1664170.0,Europe
Nepal,1865,856.02218,33.55,4561294.0,Asia
New Zealand,1865,5574.11042,34.07,197102.0,Oceania
Oman,1865,471.41315,33.08,355716.0,Asia
Pakistan,1865,1248.64389,26.84,15491084.0,Asia
Panama,1865,1778.07041,33.31,154811.0,Americas
Peru,1865,1692.01264,35.01,2546251.0,Americas
Philippines,1865,1319.96595,30.89,4538005.0,Asia
Papua New Guinea,1865,852.01583,33.72,786787.0,Other
Poland,1865,1931.05783,35.89,15721934.0,Europe
North Korea,1865,1011.59988,24.31,4673859.0,Other
Portugal,1865,1896.33618,35.67,4159375.0,Europe
Paraguay,1865,1836.5656,35.27,376914.0,Americas
Palestine,1865,1576.85136,32.87,191447.0,Other
Qatar,1865,1868.29177,31.75,13891.0,Other
Romania,1865,901.42741,35.64,8868270.0,Europe
Russia,1865,2153.48361,30.3,47382533.0,Other
Rwanda,1865,786.56395,31.41,1534611.0,Africa
Saudi Arabia,1865,1102.73687,33.13,2021305.0,Asia
Sudan,1865,730.09239,31.7,4834154.0,Africa
Senegal,1865,872.60717,26.36,1029315.0,Africa
Singapore,1865,1765.81438,33.9,75592.0,Asia
Solomon Islands,1865,570.2363,24.85,92788.0,Other
Sierra Leone,1865,1205.89203,26.15,849119.0,Africa
El Salvador,1865,1374.64406,28.94,469047.0,Americas
Somalia,1865,985.56064,30.75,1466878.0,Africa
Serbia,1865,2018.84516,35.14,1916987.0,Europe
South Sudan,1865,751.99516,29.38,1380991.0,Other
Sao Tome and Principe,1865,1167.42351,30.47,31339.0,Africa
Suriname,1865,2967.36549,33.13,86176.0,Other
Slovak Republic,1865,2269.60446,36.38,2525377.0,Europe
Slovenia,1865,2796.29891,36.09,694797.0,Europe
Sweden,1865,2608.12997,45.42,3992768.0,Europe
Eswatini,1865,678.51636,32.61,76788.0,Other
Seychelles,1865,1096.56846,37.22,15148.0,Other
Syria,1865,1825.92031,31.83,1564566.0,Asia
Chad,1865,568.75753,31.9,1829474.0,Africa
Togo,1865,1010.49519,32.73,560789.0,Africa
Thailand,1865,1285.80401,30.66,5652394.0,Asia
Tajikistan,1865,1031.39514,22.76,701659.0,Other
Turkmenistan,1865,1555.50842,22.18,559190.0,Other
Timor-Leste,1865,790.58523,30.56,244034.0,Other
Tonga,1865,1033.63676,28.47,19287.0,Other
Trinidad and Tobago,1865,2397.54474,38.83,111488.0,Americas
Tunisia,1865,1296.27783,29.35,1302152.0,Africa
Turkey,1865,1528.186,35.51,11576510.0,Europe
Tanzania,1865,644.77538,32.49,5374611.0,Africa
Uganda,1865,881.53227,26.01,3219046.0,Africa
Ukraine,1865,1246.96148,37.09,16960699.0,Other
Uruguay,1865,4435.41672,32.84,278081.0,Americas
USA,1865,6192.47245,38.01,35897457.0,Other
Uzbekistan,1865,815.99161,25.96,2881265.0,Other
St. Vincent and the Grenadines,1865,1519.73984,26.28,33342.0,Other
Venezuela,1865,2387.78105,32.59,1594060.0,Americas
Vietnam,1865,1079.62071,32.06,9141517.0,Asia
Vanuatu,1865,913.44644,24.92,42953.0,Other
Samoa,1865,2184.79295,26.12,42876.0,Other
Yemen,1865,1415.36034,24.64,2788899.0,Other
South Africa,1865,1315.41629,34.48,3533322.0,Africa
Zambia,1865,727.71827,33.07,1598957.0,Africa
Zimbabwe,1865,1159.62965,34.25,775497.0,Africa
Afghanistan,1866,621.02263,30.13,4064162.0,Asia
Angola,1866,581.01438,29.07,2776102.0,Africa
Albania,1866,661.44812,35.16,581818.0,Europe
UAE,1866,1705.36712,32.75,40382.0,Other
Argentina,1866,3026.48135,33.35,1578867.0,Americas
Armenia,1866,1078.15176,31.24,630135.0,Other
Antigua and Barbuda,1866,1382.1887,33.56,35673.0,Other
Australia,1866,6052.25041,34.08,1575167.0,Oceania
Austria,1866,3892.60911,34.39,4405269.0,Europe
Azerbaijan,1866,1095.44589,26.09,1362600.0,Other
Burundi,1866,658.20645,31.78,1521211.0,Africa
Belgium,1866,5328.43758,32.49,4946359.0,Europe
Benin,1866,1219.43059,32.55,887577.0,Africa
Burkina Faso,1866,818.72575,30.08,1938782.0,Africa
Bangladesh,1866,904.23794,24.94,23710678.0,Asia
Bulgaria,1866,1722.02729,38.66,2568452.0,Europe
Bahrain,1866,1464.06976,31.45,64464.0,Asia
Bahamas,1866,2638.84528,35.11,38711.0,Other
Bosnia and Herzegovina,1866,1358.63584,34.94,1130787.0,Europe
Belarus,1866,1410.81931,36.5,3521060.0,Other
Belize,1866,1056.33938,26.55,25609.0,Other
Bolivia,1866,1684.54109,32.48,1506638.0,Americas
Brazil,1866,1443.6193,31.71,9215246.0,Americas
Barbados,1866,2084.96821,32.33,158171.0,Other
Brunei,1866,2366.41388,28.79,5978.0,Other
Bhutan,1866,922.79458,29.76,311218.0,Other
Botswana,1866,508.66015,34.4,117460.0,Africa
Central African Republic,1866,714.5903,31.53,968132.0,Africa
Canada,1866,3390.84897,42.1,3589688.0,Americas
Switzerland,1866,3759.28616,38.01,2594794.0,Europe
Chile,1866,2337.03403,31.62,1863414.0,Americas
China,1866,1237.85533,33.02,364276799.0,Asia
Cote d'Ivoire,1866,716.88613,32.74,1170990.0,Africa
Cameroon,1866,818.72575,29.17,2967031.0,Africa
"Congo, Dem. Rep.",1866,491.44147,32.31,8598803.0,Africa
"Congo, Rep.",1866,808.05211,32.78,530119.0,Africa
Colombia,1866,1347.0588,32.53,2514350.0,Americas
Comoros,1866,737.92511,32.65,67112.0,Africa
Cape Verde,1866,589.99022,34.68,95394.0,Other
Costa Rica,1866,1790.72406,30.32,131993.0,Americas
Cuba,1866,1478.49691,33.45,1365559.0,Americas
Cyprus,1866,1620.71328,38.16,185553.0,Other
Czech Republic,1866,2600.53588,34.93,7527572.0,Europe
Germany,1866,3769.96975,38.33,38079605.0,Europe
Djibouti,1866,1342.77351,31.46,40364.0,Africa
Denmark,1866,3956.93247,42.98,1809627.0,Europe
Dominican Republic,1866,785.79731,31.08,219492.0,Americas
Algeria,1866,1461.62074,30.15,3340109.0,Africa
Ecuador,1866,967.5997,33.18,980733.0,Americas
Egypt,1866,1567.62468,33.36,6626744.0,Africa
Eritrea,1866,801.26881,30.67,652276.0,Africa
Spain,1866,2636.17438,29.5,15976374.0,Europe
Estonia,1866,2496.0352,33.75,580791.0,Other
Ethiopia,1866,851.41488,24.7,18195981.0,Africa
Finland,1866,2039.22912,28.76,1747021.0,Europe
Fiji,1866,1228.61217,26.77,133550.0,Other
France,1866,4117.18623,41.9,37814986.0,Europe
"Micronesia, Fed. Sts.",1866,719.80648,26.42,20631.0,Other
Gabon,1866,591.3376,32.4,328499.0,Africa
UK,1866,7279.52713,40.43,30368881.0,Other
Georgia,1866,1132.18827,29.47,1628484.0,Other
Ghana,1866,932.2699,28.62,2143367.0,Africa
Guinea,1866,507.47025,30.97,1161099.0,Africa
Gambia,1866,965.58122,31.77,124548.0,Africa
Guinea-Bissau,1866,596.74823,31.22,226513.0,Africa
Equatorial Guinea,1866,462.96929,30.48,119846.0,Africa
Greece,1866,2523.99675,36.91,3531848.0,Europe
Grenada,1866,1559.80328,37.64,35471.0,Other
Guatemala,1866,1743.23415,25.89,1039656.0,Americas
Guyana,1866,2216.84371,30.64,172499.0,Other
Honduras,1866,1377.47732,33.8,400314.0,Americas
Croatia,1866,1788.29367,35.59,1841932.0,Europe
Haiti,1866,1192.57589,29.8,1117583.0,Americas
Hungary,1866,2241.16211,35.98,5752598.0,Europe
Indonesia,1866,1068.35841,30.88,25844065.0,Asia
India,1866,1162.03401,21.88,246445822.0,Asia
Ireland,1866,3570.83574,40.16,5557688.0,Europe
Iran,1866,1267.90938,25.55,8219136.0,Asia
Iraq,1866,1267.90938,34.36,1491420.0,Asia
Iceland,1866,1998.5393,27.23,68709.0,Europe
Israel,1866,1270.17927,32.71,253126.0,Asia
Italy,1866,3456.13946,29.7,27052231.0,Europe
Jamaica,1866,1134.30676,34.21,476624.0,Americas
Jordan,1866,1461.90117,33.02,258805.0,Asia
Japan,1866,2070.06291,36.51,34200809.0,Asia
Kazakhstan,1866,1891.19308,24.85,3103751.0,Other
Kenya,1866,860.02852,26.14,3639169.0,Africa
Kyrgyz Republic,1866,1089.99068,22.24,807174.0,Other
Cambodia,1866,897.42107,35.82,2310772.0,Asia
Kiribati,1866,779.90164,25.15,22959.0,Other
South Korea,1866,1094.63907,25.47,9604002.0,Other
Kuwait,1866,1874.96901,27.04,81724.0,Asia
Lao,1866,1108.48599,31.78,712101.0,Other
Lebanon,1866,1968.54404,29.65,460705.0,Asia
Liberia,1866,1505.41147,31.86,369116.0,Africa
Libya,1866,1376.20258,34.35,322010.0,Africa
St. Lucia,1866,879.29483,28.01,31174.0,Other
Sri Lanka,1866,1667.96402,32.96,2408820.0,Asia
Lesotho,1866,568.17615,34.17,198529.0,Africa
Lithuania,1866,2219.01253,29.16,1511499.0,Other
Luxembourg,1866,3634.54549,37.0,199920.0,Other
Latvia,1866,1562.898,35.8,1243695.0,Other
Morocco,1866,1172.33378,32.98,3337017.0,Africa
Moldova,1866,1228.59853,32.71,1103337.0,Other
Madagascar,1866,755.64529,31.16,2714640.0,Africa
Maldives,1866,1123.11178,32.17,54582.0,Other
Mexico,1866,1327.54683,26.91,8989452.0,Americas
North Macedonia,1866,1139.5241,35.78,589063.0,Other
Mali,1866,863.27215,27.67,1702823.0,Africa
Malta,1866,1581.78221,28.51,174157.0,Other
Myanmar,1866,1072.36476,31.03,4090730.0,Asia
Montenegro,1866,1305.23861,36.19,259908.0,Europe
Mongolia,1866,574.24265,31.32,662790.0,Asia
Mozambique,1866,522.61374,31.97,4649957.0,Africa
Mauritania,1866,627.66057,33.35,303506.0,Africa
Mauritius,1866,1855.91627,29.88,332159.0,Africa
Malawi,1866,564.36785,30.03,2142269.0,Africa
Malaysia,1866,1398.41837,30.58,726804.0,Asia
Namibia,1866,1394.50514,34.26,140009.0,Africa
Niger,1866,768.4028,31.11,1075872.0,Africa
Nigeria,1866,1170.59183,31.77,14757241.0,Africa
Nicaragua,1866,1764.20785,25.85,345748.0,Americas
Netherlands,1866,5705.03392,33.65,3490512.0,Europe
Norway,1866,2637.50983,49.95,1678125.0,Europe
Nepal,1866,856.02218,33.6,4575577.0,Asia
New Zealand,1866,5765.39175,34.07,213307.0,Oceania
Oman,1866,471.41315,33.13,356331.0,Asia
Pakistan,1866,1248.64389,26.91,15519574.0,Asia
Panama,1866,1798.2328,33.34,158507.0,Americas
Peru,1866,1762.79138,34.96,2558069.0,Americas
Philippines,1866,1321.72223,30.89,4607386.0,Asia
Papua New Guinea,1866,854.68673,33.87,788349.0,Other
Poland,1866,1963.10858,35.89,15922264.0,Europe
North Korea,1866,1011.73379,24.19,4689356.0,Other
Portugal,1866,1957.76679,35.67,4192109.0,Europe
Paraguay,1866,1859.03887,35.25,378779.0,Americas
Palestine,1866,1584.84514,32.92,193432.0,Other
Qatar,1866,1874.96901,31.81,13878.0,Other
Romania,1866,901.42741,35.64,8929370.0,Europe
Russia,1866,2160.19747,30.35,47818731.0,Other
Rwanda,1866,791.03802,31.38,1535929.0,Africa
Saudi Arabia,1866,1103.60541,33.2,2006397.0,Asia
Sudan,1866,731.60202,31.72,4843836.0,Africa
Senegal,1866,877.53795,26.43,1037548.0,Africa
Singapore,1866,1792.2963,33.89,77117.0,Asia
Solomon Islands,1866,571.57175,24.83,93813.0,Other
Sierra Leone,1866,1211.16368,26.23,854595.0,Africa
El Salvador,1866,1386.21189,28.96,476850.0,Americas
Somalia,1866,986.89608,30.84,1466286.0,Africa
Serbia,1866,2020.30315,35.11,1910218.0,Europe
South Sudan,1866,753.55009,29.56,1393305.0,Other
Sao Tome and Principe,1866,1169.85818,30.44,31568.0,Africa
Suriname,1866,2987.39721,33.15,86239.0,Other
Slovak Republic,1866,2278.97331,36.38,2534524.0,Europe
Slovenia,1866,2806.52571,36.06,700778.0,Europe
Sweden,1866,2565.39564,44.75,4027065.0,Europe
Eswatini,1866,679.93826,32.63,77554.0,Other
Seychelles,1866,1097.11881,37.24,15234.0,Other
Syria,1866,1835.36475,31.87,1570439.0,Asia
Chad,1866,572.03253,31.97,1832301.0,Africa
Togo,1866,1013.41154,32.83,564599.0,Africa
Thailand,1866,1287.44882,30.67,5681725.0,Asia
Tajikistan,1866,1038.1548,22.21,707945.0,Other
Turkmenistan,1866,1560.57144,21.34,564673.0,Other
Timor-Leste,1866,793.25612,30.67,246994.0,Other
Tonga,1866,1037.64311,28.48,19340.0,Other
Trinidad and Tobago,1866,2414.58131,38.83,114070.0,Americas
Tunisia,1866,1306.35769,29.39,1315868.0,Africa
Turkey,1866,1533.6687,35.55,11610887.0,Europe
Tanzania,1866,646.80297,32.51,5368471.0,Africa
Uganda,1866,886.1077,26.06,3237008.0,Africa
Ukraine,1866,1250.86677,37.12,17119139.0,Other
Uruguay,1866,4526.59529,32.84,290386.0,Americas
USA,1866,6143.06087,39.43,36753768.0,Other
Uzbekistan,1866,820.95019,25.44,2906772.0,Other
St. Vincent and the Grenadines,1866,1530.42343,26.3,33697.0,Other
Venezuela,1866,2362.40754,32.61,1613875.0,Americas
Vietnam,1866,1078.70214,32.07,9401270.0,Asia
Vanuatu,1866,916.11734,24.96,43362.0,Other
Samoa,1866,2191.47019,26.17,42620.0,Other
Yemen,1866,1419.38888,24.72,2792283.0,Other
South Africa,1866,1368.83422,34.55,3571441.0,Africa
Zambia,1866,729.59383,33.11,1599048.0,Africa
Zimbabwe,1866,1160.8633,34.29,783423.0,Africa
Afghanistan,1867,622.42974,30.28,4084622.0,Asia
Angola,1867,583.83142,29.2,2799461.0,Africa
Albania,1867,663.34506,35.15,587352.0,Europe
UAE,1867,1710.70891,32.88,40396.0,Other
Argentina,1867,3050.80334,33.35,1630042.0,Americas
Armenia,1867,1087.6917,30.67,635974.0,Other
Antigua and Barbuda,1867,1391.53683,33.56,35468.0,Other
Australia,1867,6618.48037,34.08,1621411.0,Oceania
Austria,1867,3910.8977,34.39,4434136.0,Europe
Azerbaijan,1867,1100.90129,25.5,1376552.0,Other
Burundi,1867,659.6889,31.8,1528423.0,Africa
Belgium,1867,5315.0831,43.11,4982033.0,Europe
Benin,1867,1225.96034,32.65,896250.0,Africa
Burkina Faso,1867,820.77082,30.13,1944347.0,Africa
Bangladesh,1867,905.26548,25.22,23774031.0,Asia
Bulgaria,1867,1737.9493,38.71,2572791.0,Europe
Bahrain,1867,1481.00941,31.52,64463.0,Asia
Bahamas,1867,2656.2061,35.11,39218.0,Other
Bosnia and Herzegovina,1867,1360.35999,34.93,1137806.0,Europe
Belarus,1867,1417.84705,36.51,3549316.0,Other
Belize,1867,1064.35207,26.55,25522.0,Other
Bolivia,1867,1689.88346,32.45,1515308.0,Americas
Brazil,1867,1562.47418,31.69,9355590.0,Americas
Barbados,1867,2098.32269,32.34,159067.0,Other
Brunei,1867,2374.42657,28.76,6133.0,Other
Bhutan,1867,924.13003,29.81,309639.0,Other
Botswana,1867,510.17536,34.46,118644.0,Africa
Central African Republic,1867,718.62754,31.63,971348.0,Africa
Canada,1867,3443.97046,42.2,3629999.0,Americas
Switzerland,1867,3667.14025,38.01,2609326.0,Europe
Chile,1867,2224.85639,31.6,1895429.0,Americas
China,1867,1243.84744,33.14,362322343.0,Asia
Cote d'Ivoire,1867,719.59648,32.84,1179394.0,Africa
Cameroon,1867,820.77082,29.2,2980594.0,Africa
"Congo, Dem. Rep.",1867,493.75959,32.36,8654005.0,Africa
"Congo, Rep.",1867,810.38415,32.78,533545.0,Africa
Colombia,1867,1369.62398,32.56,2484970.0,Americas
Comoros,1867,738.91695,32.69,67583.0,Africa
Cape Verde,1867,591.81682,34.74,96713.0,Other
Costa Rica,1867,1810.00878,30.32,133883.0,Americas
Cuba,1867,1491.85278,32.43,1359496.0,Americas
Cyprus,1867,1640.50489,38.14,185563.0,Other
Czech Republic,1867,2610.49199,34.93,7570026.0,Europe
Germany,1867,3759.28616,38.33,38412602.0,Europe
Djibouti,1867,1347.11905,31.55,40361.0,Africa
Denmark,1867,3916.86903,45.0,1829183.0,Europe
Dominican Republic,1867,790.37654,31.15,225147.0,Americas
Algeria,1867,1476.5868,22.03,3374234.0,Africa
Ecuador,1867,979.14623,33.2,992059.0,Americas
Egypt,1867,1574.63642,33.39,6690564.0,Africa
Eritrea,1867,802.60426,30.7,649252.0,Africa
Spain,1867,2596.11094,29.5,16032642.0,Europe
Estonia,1867,2503.72921,35.9,587802.0,Other
Ethiopia,1867,851.41488,30.62,18181105.0,Africa
Finland,1867,1885.6526,25.35,1748588.0,Europe
Fiji,1867,1232.61852,26.82,133336.0,Other
France,1867,3859.44477,42.41,37918642.0,Europe
"Micronesia, Fed. Sts.",1867,721.14193,26.4,20740.0,Other
Gabon,1867,591.3376,32.51,330547.0,Africa
UK,1867,7243.47004,42.64,30622956.0,Other
Georgia,1867,1138.87771,28.92,1643189.0,Other
Ghana,1867,933.54176,28.66,2153942.0,Africa
Guinea,1867,507.47025,31.03,1170597.0,Africa
Gambia,1867,966.72257,31.95,125372.0,Africa
Guinea-Bissau,1867,597.75967,31.17,227692.0,Africa
Equatorial Guinea,1867,464.16251,30.52,120604.0,Africa
Greece,1867,2666.88969,36.93,3564854.0,Europe
Grenada,1867,1566.48052,37.66,36085.0,Other
Guatemala,1867,1757.18002,25.9,1052813.0,Americas
Guyana,1867,2231.53363,30.61,177064.0,Other
Honduras,1867,1395.58713,33.79,403682.0,Americas
Croatia,1867,1795.11178,35.56,1858408.0,Europe
Haiti,1867,1201.48998,29.85,1129873.0,Americas
Hungary,1867,2261.83746,35.98,5791731.0,Europe
Indonesia,1867,1103.08006,30.93,26127146.0,Asia
India,1867,1155.24902,26.32,247125503.0,Asia
Ireland,1867,3621.53251,40.42,5516883.0,Europe
Iran,1867,1270.09844,25.54,8266289.0,Asia
Iraq,1867,1270.09844,34.55,1524135.0,Asia
Iceland,1867,2020.73078,37.58,69005.0,Europe
Israel,1867,1270.17927,32.76,257639.0,Asia
Italy,1867,3486.85477,29.7,27227792.0,Europe
Jamaica,1867,1132.84062,34.21,482652.0,Americas
Jordan,1867,1468.96452,33.11,256403.0,Asia
Japan,1867,2079.97769,36.54,34343183.0,Asia
Kazakhstan,1867,1903.23123,24.32,3131988.0,Other
Kenya,1867,860.02852,26.18,3657820.0,Africa
Kyrgyz Republic,1867,1097.8499,21.71,814567.0,Other
Cambodia,1867,897.42107,35.87,2315487.0,Asia
Kiribati,1867,779.90164,25.16,23111.0,Other
South Korea,1867,1094.74613,25.44,9607662.0,Other
Kuwait,1867,1882.9817,27.1,81751.0,Asia
Lao,1867,1111.92494,31.77,717946.0,Other
Lebanon,1867,1981.74178,29.65,463924.0,Asia
Liberia,1867,1513.34025,31.91,371926.0,Africa
Libya,1867,1384.97618,34.43,325728.0,Africa
St. Lucia,1867,881.88099,28.01,31788.0,Other
Sri Lanka,1867,1702.59627,32.98,2504917.0,Asia
Lesotho,1867,570.84839,34.25,199877.0,Africa
Lithuania,1867,2232.95264,29.17,1532701.0,Other
Luxembourg,1867,3678.00358,37.01,199417.0,Other
Latvia,1867,1573.46832,36.19,1263803.0,Other
Morocco,1867,1178.67295,32.97,3370266.0,Africa
Moldova,1867,1235.93669,32.68,1114631.0,Other
Madagascar,1867,759.86088,31.2,2719917.0,Africa
Maldives,1867,1123.11178,32.14,54843.0,Other
Mexico,1867,1344.5503,26.91,9025557.0,Americas
North Macedonia,1867,1144.36799,35.76,594410.0,Other
Mali,1867,864.49431,27.75,1715715.0,Africa
Malta,1867,1596.34255,28.5,175064.0,Other
Myanmar,1867,1072.36476,31.04,4100793.0,Asia
Montenegro,1867,1302.96901,36.24,264014.0,Europe
Mongolia,1867,574.24265,31.29,663728.0,Asia
Mozambique,1867,523.27512,32.08,4640688.0,Africa
Mauritania,1867,627.66057,33.44,304470.0,Africa
Mauritius,1867,1866.94344,4.07,333571.0,Africa
Malawi,1867,564.36785,30.02,2140831.0,Africa
Malaysia,1867,1401.03086,30.58,741267.0,Asia
Namibia,1867,1415.24128,34.38,141547.0,Africa
Niger,1867,771.15201,31.13,1081654.0,Africa
Nigeria,1867,1172.1273,31.85,14840580.0,Africa
Nicaragua,1867,1775.33575,25.88,348801.0,Americas
Netherlands,1867,5511.39396,39.32,3520079.0,Europe
Norway,1867,2658.877,47.9,1692198.0,Europe
Nepal,1867,856.02218,33.65,4589903.0,Asia
New Zealand,1867,5963.2371,34.07,230845.0,Oceania
Oman,1867,471.41315,33.18,356947.0,Asia
Pakistan,1867,1248.64389,26.98,15548083.0,Asia
Panama,1867,1818.39518,33.37,162291.0,Americas
Peru,1867,1758.78504,34.92,2569942.0,Americas
Philippines,1867,1323.48086,30.89,4677813.0,Asia
Papua New Guinea,1867,858.69307,34.01,789911.0,Other
Poland,1867,2024.53919,35.89,16125144.0,Europe
North Korea,1867,1011.86771,24.08,4704874.0,Other
Portugal,1867,2003.17202,35.68,4225101.0,Europe
Paraguay,1867,1882.76066,35.24,380654.0,Americas
Palestine,1867,1592.87944,32.97,195458.0,Other
Qatar,1867,1882.9817,31.88,13864.0,Other
Romania,1867,1091.06103,35.63,8990890.0,Europe
Russia,1867,2167.94466,30.39,48258945.0,Other
Rwanda,1867,793.84128,31.35,1537248.0,Africa
Saudi Arabia,1867,1104.47463,33.27,1991413.0,Asia
Sudan,1867,733.09911,31.74,4853509.0,Africa
Senegal,1867,882.47612,26.51,1045846.0,Africa
Singapore,1867,1819.83749,33.89,78672.0,Asia
Solomon Islands,1867,574.24265,24.81,94848.0,Other
Sierra Leone,1867,1217.75326,26.3,860107.0,Africa
El Salvador,1867,1397.77973,28.97,484782.0,Americas
Somalia,1867,988.23153,30.93,1465693.0,Africa
Serbia,1867,2021.73331,35.09,1903469.0,Europe
South Sudan,1867,755.09209,29.75,1405702.0,Other
Sao Tome and Principe,1867,1172.29284,30.4,31798.0,Africa
Suriname,1867,3007.42893,33.16,86302.0,Other
Slovak Republic,1867,2287.17106,36.38,2543704.0,Europe
Slovenia,1867,2818.21348,36.03,706810.0,Europe
Sweden,1867,2602.78818,46.21,4061656.0,Europe
Eswatini,1867,681.34682,32.65,78328.0,Other
Seychelles,1867,1097.65281,37.25,15320.0,Other
Syria,1867,1844.85805,31.92,1576333.0,Asia
Chad,1867,574.21586,32.04,1835132.0,Africa
Togo,1867,1016.31407,32.92,568434.0,Africa
Thailand,1867,1289.09573,30.69,5711209.0,Asia
Tajikistan,1867,1044.92712,21.67,714287.0,Other
Turkmenistan,1867,1565.65093,20.51,570210.0,Other
Timor-Leste,1867,794.59157,30.78,249989.0,Other
Tonga,1867,1040.314,28.5,19394.0,Other
Trinidad and Tobago,1867,2433.20522,38.83,116711.0,Americas
Tunisia,1867,1316.51593,29.42,1329728.0,Africa
Turkey,1867,1539.17108,35.58,11645366.0,Europe
Tanzania,1867,647.81677,32.53,5362338.0,Africa
Uganda,1867,890.68312,26.11,3255061.0,Africa
Ukraine,1867,1254.78429,37.16,17279059.0,Other
Uruguay,1867,4619.6482,32.83,303234.0,Americas
USA,1867,6346.04897,39.43,37630506.0,Other
Uzbekistan,1867,825.99524,24.92,2932504.0,Other
St. Vincent and the Grenadines,1867,1539.77156,26.32,34055.0,Other
Venezuela,1867,2131.37503,32.64,1633934.0,Americas
Vietnam,1867,1077.78435,32.07,9668403.0,Asia
Vanuatu,1867,920.12368,25.0,43774.0,Other
